, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
Document57, 0.0, 0.005023971790273446, 0.0, 0.0, 0.011075457205381573, 0.5723041361542234, 0.0037399182775116327, 0.20531564749770695, 0.005046999974781931, 0.015104779558520564, 0.0, 0.020197238426889075, 0.0, 0.005708416014425416, 0.20578352078469012
Document54, 0.6954987781831936, 0.0, 0.0, 0.0, 0.03947321389853899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04272817022537535
Document55, 0.6218953097257475, 0.013219145413106244, 0.0, 0.0, 0.031315617281198346, 0.011070150447045813, 0.016926219145597797, 0.0, 0.02399332352793978, 0.009604008489516518, 0.0, 0.0027141160871173215, 0.0, 0.026713999074165558, 0.013633388885374338
Document52, 0.6916421619716848, 0.02661820934822994, 0.0, 0.0, 0.06694763169783008, 0.0062234698458617545, 0.010231022053752014, 0.0, 0.01374530293323662, 0.022234672462761566, 0.0016494277574528227, 0.009141642314942851, 0.010150494118627475, 0.005662044438678222, 0.030309009126672507
Document53, 0.5751674915028925, 0.0, 0.0, 0.0, 0.0026175383531648736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Document50, 0.0, 0.020734052239526863, 0.05434148979166063, 0.0, 0.0029153042758574754, 0.0, 0.06079743304476584, 0.0, 0.08302222292071931, 0.0, 0.5859145093424247, 0.0, 0.0, 0.0038142790385774276, 0.0
Document29, 0.006306683666041648, 0.033427636813746844, 0.0, 0.0, 0.006921294897344438, 0.0, 0.010339095736219944, 0.0, 0.011516155963365702, 0.003781927871513372, 0.0, 0.2718366273550688, 0.018262824048340766, 0.017852775793147885, 0.0
Document27, 0.006733074190643974, 0.0, 0.0, 0.0, 0.006576934445311953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28556725931659216, 0.0, 0.0, 0.0
Document69, 0.29878603856797814, 0.016101655094826882, 0.0, 0.0, 0.007788401290918357, 0.004631452023768096, 0.008083334431534344, 0.0, 0.008256985003589953, 0.008042267173468705, 0.0, 0.14060645356935667, 0.10962958130646733, 0.0, 0.0
Document28, 0.005584543392897167, 0.0, 0.0, 0.0, 0.0, 0.0185374016639376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43759992091986133, 0.0, 0.0, 0.0
Document67, 0.2837940352043865, 0.0, 0.0, 0.0, 0.001147809503876244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08639879365006152, 0.1107596874709844, 0.006310336118918867, 0.0
Document68, 0.2837940352043865, 0.0, 0.0, 0.0, 0.001147809503876244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08639879365006152, 0.1107596874709844, 0.006310336118918867, 0.0
Document65, 0.18744114113331503, 0.009376755953874818, 0.0, 0.0, 0.002636794821013532, 0.0, 0.011228352615762157, 0.0, 0.007444116055348277, 0.006098582004902322, 0.0, 0.18316489788064202, 0.3958695936944319, 0.011720314704003457, 0.0
Document66, 0.16353734960658461, 0.015543962917624683, 0.0, 0.0, 0.002431143708769583, 0.0, 0.0, 0.0, 0.002618445313409327, 0.0, 0.0, 0.04954230212371468, 0.06966091102253213, 0.0, 0.0
Document63, 0.35639703535697903, 0.00845592356873486, 0.0, 0.0, 0.004043886462018344, 0.0, 0.006414930034066169, 0.0, 0.002655188360791586, 0.01385887387561521, 0.021817473418182864, 0.07801803956694407, 0.13420482652720966, 0.003994317406194777, 0.0
Document64, 0.20473107834964946, 0.004262188048483498, 0.0, 0.0, 0.03849338294263679, 0.0, 0.0, 0.0, 0.021780568166010057, 0.00519530886152289, 0.0, 0.06290143278096841, 0.08107031095929738, 0.0, 0.0
Document61, 0.008319977931781929, 0.015974198231695363, 0.0, 0.0, 0.05052266684481423, 0.14457073039450496, 0.0, 0.08043716330167823, 0.01262900479539814, 0.0, 0.0, 0.2822764063129548, 0.01049750226983821, 0.028497945520002663, 0.09466380475839986
Document62, 0.0, 0.0037473643834242706, 0.0, 0.0, 0.008261147871478719, 0.513881017339254, 0.0027895930023328686, 0.10772891991684665, 0.0037645410321087017, 0.013593578370124199, 0.0, 0.02446771524762021, 0.0, 0.004257889126615145, 0.176517260587155
Document51, 0.0, 0.005028878806565939, 0.0, 0.0, 0.0032748977783428573, 0.006087827855558549, 0.008257050889376186, 0.0, 0.01610413851397062, 0.01208135476902089, 0.6470409315308162, 0.0, 0.0, 0.0, 0.0
Document49, 0.0, 0.015277003081312206, 1.0, 0.0, 0.0, 0.0, 0.03582313916532143, 0.0, 0.05566785497526572, 0.0, 0.1020745135030665, 0.0, 0.0, 0.0, 0.0
Document106, 0.032272896123096736, 0.0, 0.0, 0.0, 0.004840416583780995, 0.0, 0.0, 0.0, 0.061975737210268854, 0.011904450955229807, 0.0, 0.05023353055181996, 0.0, 0.6091200156182048, 0.0
Document107, 0.0, 0.003927244437765047, 0.0, 0.0, 0.01491070785533141, 0.0, 0.006822181073251903, 0.0, 0.07703785627095112, 0.0, 0.009061434200068101, 0.006425783572610086, 0.0, 0.6391033434924612, 0.0
Document89, 0.0026908119484353463, 0.103705905315483, 0.0, 0.0, 7.623151651575659E-4, 0.0, 0.6170056028353914, 0.0, 0.013720263793649998, 0.0, 0.0, 0.0, 0.01018517288195189, 0.0, 0.0
Document108, 0.018918774003824326, 0.006213961041315795, 0.0, 0.0, 0.0010235127275280641, 0.006516599983092054, 0.016549534717806406, 0.0, 0.051933756425973386, 0.011181912455371179, 0.0, 0.0, 0.0028717106583181756, 0.7852838225058812, 0.0
Document109, 0.01538733345958358, 0.008217186453364295, 0.0, 0.0, 0.22397460969706368, 0.00810362232827524, 0.010488849333013184, 0.0, 0.012398615113497335, 0.007238944684528279, 0.0, 0.0, 0.0, 0.0, 0.0
Document87, 0.00324522742075076, 0.0539177366117916, 0.0, 0.01779131530750023, 0.007706584424511136, 0.002411473341611441, 0.6029177862525843, 0.0, 0.02528982962954991, 0.01630361762409843, 0.010530745975749437, 0.00327603471989662, 0.004813033864716984, 0.0, 0.0
Document102, 0.0, 0.0, 0.0, 0.0, 0.012722117463470102, 0.0, 0.0, 0.0, 0.030013423599646084, 0.0, 0.0, 0.0, 0.0, 0.5561946067518343, 0.0
Document88, 0.0, 0.017646107650557016, 0.0, 0.0, 0.0, 0.0, 0.3470267267878761, 0.0, 0.053866667385810016, 0.005836747990254772, 0.0, 0.0, 0.0, 0.017396653972190763, 0.0
Document103, 0.0, 0.012309458675634962, 0.0, 0.0, 0.01706078381339731, 0.0, 0.0028508173733057997, 0.0, 0.057724020924902655, 0.0, 0.0, 0.012534581917791261, 0.008812372036118303, 0.7294845758870032, 0.0
Document85, 0.00208437046426032, 0.06483586112950963, 0.0, 0.0, 5.905084581016892E-4, 0.0040606355247863836, 0.5229591349005518, 0.0, 0.009841582065501, 0.0, 0.0, 0.0, 0.007889690522918302, 0.0, 0.0
Document104, 0.007452312414277955, 0.012635309472540863, 0.0, 0.0, 0.003286620702627088, 0.0, 0.006896037439005196, 0.0, 0.03166771443350435, 0.0, 0.0, 0.025217461904475866, 0.0059755676548006965, 0.41702719681670625, 0.0
Document86, 0.0, 0.049227495870855134, 0.0, 0.024098280108884783, 0.004980946536427818, 0.0, 0.5392529291870877, 0.0, 0.03690215959662893, 0.008174977141726034, 0.0, 0.010127071291478856, 0.014667064745728955, 0.0, 0.0
Document105, 0.012614053676672078, 0.06467430023687673, 0.0, 0.0, 0.009126301346502722, 0.002315047361342965, 0.009508850762508054, 0.0, 0.3822710931175106, 0.014035243946518493, 0.06691542825695089, 0.002314059054485699, 0.008471210643042352, 0.20998673711391136, 0.0
Document83, 0.0, 0.05495939982559171, 0.0, 0.0, 0.004564147829156277, 0.0, 0.4505989666821879, 0.0, 0.008067284470548467, 0.008418749664027043, 0.0, 0.03614093096830902, 0.040653906960850986, 0.0, 0.0
Document84, 0.0, 0.0587237972973905, 0.0, 0.06583922992144399, 0.004777236365822206, 0.0067497200547484825, 0.5746117237002469, 0.0, 0.04509819058614018, 0.0, 0.014609549114286295, 0.012123420861580622, 0.0072157404689195135, 0.0, 0.0
Document81, 0.0, 0.04349466952145786, 0.0, 0.0, 0.0, 0.0, 0.003719623686968694, 0.0, 0.024233048400553504, 0.0, 0.01118045178350647, 0.0, 0.44540619009798943, 0.0, 0.0
Document100, 0.0, 0.10133555383992604, 0.09143548605751724, 0.0, 0.020204121483187603, 0.0037201533574362147, 0.45066137553230934, 0.0, 0.10938924606816751, 0.015128476920167524, 0.11027445485874321, 0.012123211754737323, 0.013637056642950287, 0.01466957869317304, 0.0
Document82, 0.0051644754534143815, 0.03136992896474267, 0.0, 0.0, 0.005898076918214345, 0.0, 0.024026764100709638, 0.0, 0.015850060379692527, 0.003959177811355068, 0.0, 0.004745995321856937, 0.5002132552881187, 0.006435022839957246, 0.0
Document101, 0.01358292784615805, 0.011763452250934314, 0.0, 0.0, 0.005933208479118111, 0.007149881010663861, 0.005208234241711289, 0.03480102832808886, 0.0737583723002555, 0.0015480717747850545, 0.003449348212504701, 0.01120919320861059, 0.01227181939028336, 0.7323067212168913, 0.0
Document80, 0.01126636076940235, 0.02945914215447288, 0.0, 0.0, 0.004506304763640489, 0.0, 0.0250600937021251, 0.0, 0.023836494097000584, 0.02425103952025125, 0.008943503627608778, 0.0075105313591330445, 0.5922450561454894, 0.010767181091832634, 0.0
Document117, 0.09527639554942492, 0.028593078274722426, 0.0, 0.003332787813219094, 0.7047447643157556, 0.012967152536840904, 0.021066145652525136, 0.0, 0.05277734569452609, 0.01925581845975016, 0.00458881257497536, 0.04614762700410034, 0.003731856637389853, 0.005234278466595636, 0.009874895865679134
Document118, 0.004557149520080887, 0.0067748649786790885, 0.0, 0.0, 0.4043779659153709, 0.0, 0.01641715539239169, 0.0, 0.030726753325044254, 0.0, 0.0, 0.04861540357160555, 0.005749857490402668, 0.0, 0.0
Document78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35188078458888883, 0.0, 0.0
Document119, 0.058205903893335895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007186842626677696, 0.0, 0.0044084573589979765, 0.016593007008754927, 0.0, 0.0, 0.0, 0.0, 0.0
Document79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012911143907827194, 0.0, 0.009899727587303318, 0.012397231599381432, 0.0, 0.021288077651049345, 0.28046098761834126, 0.0, 0.0
Document76, 0.006111066682157129, 0.0017950465116974338, 0.0, 0.0, 0.025991403905177565, 0.0, 0.0, 0.0, 0.00267758925574335, 0.0, 0.0, 0.04112719804748182, 0.41816984968337517, 0.0, 0.0
Document113, 0.008696118371680188, 0.001984242885678202, 0.0, 0.0, 0.17887150325764242, 0.0, 0.009614521196108086, 0.0, 0.003593569115063408, 0.0, 0.0, 0.0, 0.0, 0.004514795423523121, 0.0
Document77, 0.04535043205053066, 0.0, 0.0, 0.0, 0.002892984267003207, 0.0, 0.005056177480799067, 0.0, 0.003753047419421749, 0.01590370690661265, 0.0, 0.044006818373323695, 0.504964846940948, 0.0, 0.0
Document114, 0.005830744643196643, 0.03220749699797458, 0.0, 0.0, 0.09924304072289065, 0.0, 0.008925705844784944, 0.0, 0.00547508769283897, 0.03404844766902541, 0.0, 0.0, 0.0, 0.0, 0.0
Document74, 0.03272462841660766, 0.03292037954078528, 0.0, 0.0, 0.01299571128712569, 0.0031035755124684886, 0.03330450670914841, 0.0, 0.026479231890557394, 0.19856926897167215, 0.013553110778542547, 0.014793676647197683, 0.02961039734893499, 0.011201268948779404, 0.0
Document115, 0.02089834443936994, 0.019998576833116087, 0.0, 0.0, 0.4865209918009774, 0.01208173913652391, 0.010117434672897366, 0.0, 0.03386150174526612, 0.00741250267722323, 0.00174675687619375, 0.039922336451747246, 0.014744570791998445, 0.004347185363218911, 0.0
Document75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006066240739518647, 0.0, 0.007827986319392256, 0.023505003001722802, 0.0, 0.010002103983562879, 0.3528394189803625, 0.0, 0.0
Document116, 0.053699957691813884, 0.05623587863530189, 0.0, 0.0017395853171688952, 0.8596702948921404, 0.011533273829749053, 0.05398226757453241, 0.0, 0.11047025661148138, 0.027014454395331795, 0.020063580224099875, 0.052434779846533254, 0.00849707232317701, 0.01199310520524428, 0.005553190104798675
Document72, 0.06520757417554195, 0.061964894342660025, 0.0, 0.0, 0.11957574567206938, 0.0, 0.006482726428250455, 0.0, 0.1624993114285478, 0.052770549806087606, 0.03652664781055445, 0.0, 0.0, 0.0, 0.0
Document73, 0.03223547641222119, 0.0, 0.0, 0.0, 0.04279829238170468, 0.0, 0.0, 0.0, 0.029921040262385564, 0.2620000045660775, 0.0, 0.0, 0.0, 0.0, 0.0
Document110, 0.01538733345958358, 0.008217186453364295, 0.0, 0.0, 0.22397460969706368, 0.00810362232827524, 0.010488849333013184, 0.0, 0.012398615113497335, 0.007238944684528279, 0.0, 0.0, 0.0, 0.0, 0.0
Document70, 0.14047633897522654, 0.0075642399621663045, 0.0, 0.0, 0.015361240848456215, 0.0, 0.007852343568749481, 0.0, 0.0064645745030422926, 0.0330455811051019, 0.0, 0.44273373141477906, 0.16888902606321787, 0.019674646051442653, 0.0
Document111, 0.006307569059489149, 0.009103991394729283, 0.0, 0.0, 0.3954540180489543, 0.0, 0.017955824097363036, 0.0, 0.027631570105461686, 0.021885383651632107, 0.0, 0.0, 0.004378695003875046, 0.004955345266111545, 0.0
Document71, 0.11668770582934143, 0.017064503965744257, 0.0, 0.0, 0.0719338335927684, 0.0, 0.0, 0.0, 0.05932659614421998, 0.07308452261728395, 0.01644460852892764, 0.0, 0.018324781152514534, 0.0, 0.0
Document112, 0.12794304190640238, 0.0027595162020782418, 0.0, 0.0, 0.1038410716792109, 0.0, 0.0, 0.0, 0.03585411854303521, 0.0075704203517788895, 0.0, 0.06322463992912758, 0.011853267013541658, 0.0, 0.0
Document25, 0.0, 0.0, 0.0, 0.0, 0.0016545525257574576, 0.7457537222456563, 0.0, 0.5880791201128898, 0.006580073519055778, 0.0, 0.0, 0.019798460013470867, 0.0, 0.0, 0.6633050354602192
Document26, 0.0, 0.0, 0.0, 0.0, 0.005177193866276432, 0.40546661911850734, 0.0, 0.25616825784767516, 0.004571148825061139, 0.0, 0.0, 0.009504722773237207, 0.0, 0.0, 0.2665758680787467
Document23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4990001749440627, 0.0, 0.5648606543469628, 0.0, 0.0, 0.0, 0.008427531372182292, 0.0, 0.0, 0.830460986112318
Document24, 0.0, 0.0034860125548478726, 0.0, 0.0, 0.0016810919935630107, 0.7859679065910878, 0.0, 0.5757391399161484, 0.0, 0.0, 0.0, 0.03020125520667124, 0.0, 0.012322899099407534, 0.5227904198686438
Document21, 0.0, 0.0, 0.0, 0.0, 0.001136469619019604, 0.5932083451812528, 0.0, 0.5198786412321553, 0.004519683436401536, 0.0, 0.0, 0.01706329989138296, 0.0, 0.0, 0.7044829097894394
Document22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4679451265934924, 0.0, 0.4959554243731886, 0.0, 0.0, 0.0, 0.008686798781559911, 0.0, 0.0, 0.7981415320253737
Document20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5865172945993951, 0.0, 0.5665201414339948, 0.0, 0.0, 0.0, 0.014920843304344667, 0.0, 0.0, 0.8601723306525844
Document120, 0.05989169330782106, 0.017010831275765182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017736522539727566, 0.0, 0.0
Document121, 0.007720976482193515, 0.040805304687146514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004008563108926879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Document122, 0.0, 0.0, 0.0, 0.9999999999999999, 0.002407996892600612, 0.0, 0.023046235686287865, 0.0, 0.0024333519599115195, 0.0, 0.0, 0.009806183504561613, 0.0, 0.010091568524343526, 0.0
Document18, 0.0, 0.004655063321377104, 0.0, 0.0, 0.0, 0.5501344396523049, 0.0, 0.9869441037996652, 0.010454803200669396, 0.0, 0.0, 0.01597382387436056, 0.0, 0.016455441484543455, 0.5462827229485683
Document19, 0.0, 0.0027217103859800773, 0.0, 0.0, 0.013604050305111526, 0.5907553881500649, 0.0, 0.5245697272370792, 0.003479872816309704, 0.0, 0.0, 0.013260227823807919, 0.0, 0.009621124977762935, 0.48831836756043057
Document16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7205474943453213, 0.0, 0.48308188781303635, 0.0, 0.0, 0.0, 0.02629959527805123, 0.0, 0.0, 0.5515233172008548
Document17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8114314576493047, 0.0, 0.5622447751128785, 0.0, 0.0, 0.0, 0.02818831290144361, 0.0, 0.0, 0.5287476602226704
Document14, 0.0, 0.0, 0.0, 0.0, 0.015228752923948093, 0.44684034990900057, 0.0067294469020965616, 0.30548579205184, 0.0044149770056675286, 0.009846231604085388, 0.021666733647439335, 0.008208020922799611, 0.0, 0.0, 0.4161925726399874
Document15, 0.0, 0.00535130228657611, 0.0, 0.0, 0.0, 0.6324158194189168, 0.0, 0.8826237516579911, 0.006841966527679069, 0.0, 0.0, 0.018362964007746736, 0.0, 0.018916615213046474, 0.6279880170495493
Document12, 0.0, 0.0, 0.0, 0.0, 0.001646949352592402, 0.6260981997414035, 0.0, 0.6139226021836726, 0.006549836075622984, 0.0, 0.0, 0.10450760557601323, 0.0, 0.0, 0.5603789898003497
Document13, 0.0, 0.003623484677289667, 0.0, 0.0, 0.006988144072144138, 0.7732256159923585, 0.0, 0.6471634827650068, 0.004627271780029025, 0.0, 0.0, 0.01822412314488938, 0.0, 0.01280885692864018, 0.6516643703408516
Document40, 0.0, 0.23221348405443065, 0.0, 0.0, 0.0019282364329743008, 0.0, 0.07109068761155864, 0.0, 0.02841667519877871, 0.004876361608175098, 0.031017084791696566, 0.008048442228924335, 0.005658415071013748, 0.0058208129155218535, 0.0
Document38, 0.01874726654266618, 0.4379891483400532, 0.0, 0.0, 0.0018259597183680608, 0.0, 0.10851665754657346, 0.0, 0.0345128284931417, 0.008303572315267795, 0.07036647876808101, 0.021689755203153877, 0.01321172230350967, 0.028254843329215112, 0.0
Document39, 0.013499061924980706, 0.2528961541189726, 0.04965945147136304, 0.010144652112600579, 0.07036577194576851, 0.0031670909274246406, 0.7699088026990952, 0.0, 0.17595319967784212, 0.0437946527563265, 0.0716630800023485, 0.013440186725781036, 0.03402008282887225, 0.027861339249335974, 0.0
Document36, 0.012595201478485852, 0.5067435128224964, 0.0, 0.0, 0.0331572851692845, 0.0045190482449703915, 0.12463699200898874, 0.0, 0.031030041939600603, 0.01867209962989659, 0.0188321039105972, 0.00816912363175475, 0.005669096717987758, 0.026391653988204176, 0.0
Document37, 0.0023011383452856645, 0.30358283941265135, 0.0, 0.0, 8.146549049335216E-4, 0.0, 0.09106928418083787, 0.0, 0.011539553833853557, 0.0, 0.019839751027154136, 0.0, 0.019119491186953, 0.0, 0.0
Document34, 0.17570125978032303, 0.018748392591375437, 0.0, 0.0, 0.0258207510358589, 0.0, 0.025454251366727854, 0.0, 0.021746741114812552, 0.01328771914512438, 0.0, 0.14406069498412427, 0.00823261224402884, 0.0, 0.016596734268800848
Document35, 0.009986924233511763, 0.543343836277309, 0.011696456779745292, 0.0, 0.017736951013827468, 0.006186477870645827, 0.24222828847734781, 0.0, 0.08139450780444972, 0.015439744359089066, 0.02997023140350959, 0.01730883353999172, 0.025621928927838603, 0.01912688835925683, 0.0
Document10, 0.0, 0.0, 0.0, 0.0, 0.005164086511246527, 0.7545221540422703, 0.01001250332018812, 0.6376956250704375, 0.004559575823915693, 0.0, 0.0, 0.017957508279960774, 0.0, 0.0, 0.6421306656629431
Document32, 0.004397252613165891, 0.018780229748405437, 0.0, 0.0, 0.0, 0.0, 0.004349419958442398, 0.0, 0.0046689357877391, 0.0, 0.0, 0.30993138307451434, 0.030661382975936294, 0.013830682418432477, 0.0
Document98, 0.024419512413623824, 0.7412306458873862, 0.01867535327159495, 0.0, 0.04738663732963414, 0.005570095149872188, 0.11970403811333202, 0.005492321183741314, 0.2659874420685563, 0.04159665027176014, 0.05454893230014945, 0.02285804711542799, 0.03445367858975625, 0.011746814127070033, 0.0
Document33, 0.007518390330889992, 0.0, 0.0, 0.033385526865820296, 0.004027530873964839, 0.008556561205736996, 0.01922837359979018, 0.0, 0.003665622964639223, 0.004590386598811697, 0.0, 0.5027991254762371, 0.020319611270960564, 0.0, 0.0
Document11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7377773156838128, 0.0, 0.5849496797348017, 0.0, 0.0, 0.0, 0.023909462042017177, 0.0, 0.0, 0.405764405692086
Document30, 0.029902582289194197, 0.02005834170144968, 0.0, 0.0, 0.07678120872307248, 0.014445576839195009, 0.008124790048796302, 0.0, 0.01216411842895846, 0.0028047487841762037, 0.0, 0.6483530907491047, 0.012122051677543207, 0.0, 0.0
Document99, 0.0, 0.028348374149121766, 0.0, 0.0, 0.009975319730518349, 0.0, 0.20585713210689954, 0.0, 0.022002674143860704, 0.005607609513873867, 0.0, 0.0, 0.0, 0.01671369784799812, 0.0
Document96, 0.021642504676470525, 0.282169451604906, 0.026854790270602943, 0.0, 0.025294150957895025, 0.0030477538790883467, 0.4440881154529769, 0.0, 0.11453173116442801, 0.02537643751075896, 0.03717556020586126, 0.016926413518210674, 0.00842386666693351, 0.015551832766073654, 0.0
