, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
Document44, 81.84134909176106, 79.82991703885385, 84.69896096888516, 141.49312557267183, 54.05313251064268, 89.99448414272373, 236.46298231415372, 89.37683615597892, 83.84287878861484, 82.39561667909874, 89.92384155037138, 226.0767855231396, 84.80186725330901, 85.30625412027517, 103.77389062105493
Document60, 43.82084653001686, 61.241600720465044, 54.27097811245706, 126.8340864953167, 55.228332500936546, 63.789135565915366, 227.49368138907388, 61.84222193400613, 53.09605494711863, 50.84422777524343, 66.3506831146201, 221.34290812206848, 55.160152809672766, 55.07484077659816, 81.11621819882184
Document41, 61.044750901907726, 58.929161814335544, 65.09993226858079, 131.50407491787124, 63.382990393035904, 71.66466183066889, 230.99573397299238, 71.1572405161012, 63.703088740490735, 61.92749084995507, 70.15469364404558, 222.00365671829397, 65.01155941582573, 65.2962573426842, 88.69927113708675
Document58, 61.07949263499841, 77.86036824673353, 72.9191001831493, 134.37061414942454, 73.26837766125138, 79.91958627598423, 232.84126329486972, 78.3744018670167, 71.67480383806563, 69.47618826524082, 81.97865334374849, 226.42942681920445, 73.1365208884086, 73.38123856746894, 94.58728609277674
Document42, 82.02297943804373, 81.22875170264497, 85.08412733636975, 141.8008382439563, 83.30266075806304, 90.13810571386509, 237.40332065272224, 89.80345439393771, 84.02018244622305, 82.5152133080155, 45.3606359561742, 230.58101128207412, 84.96247649081782, 85.48052249938117, 103.20867735291306
Document59, 51.75490759642579, 68.49832863359464, 62.46151996217711, 129.71794219959986, 62.86892292362773, 70.50806035475497, 229.73333556881403, 68.75167759755332, 61.00429337096267, 58.99215729506701, 72.83368663276472, 224.06908098487173, 62.80903769943853, 62.83348627815728, 86.78134013059532
Document56, 42.33647424889645, 57.652748398539586, 50.35332243706103, 123.63962560829243, 50.944145911630095, 60.11814291940646, 221.22998519771716, 56.85306380571375, 48.6243595616322, 45.98520995744244, 62.829534787456325, 221.19036304226097, 50.870224589811905, 45.82170148229115, 78.3401875924507
Document57, 34.12824636492125, 55.39923632729871, 47.13157687962784, 124.20228379263061, 48.37677555173231, 57.95858450821077, 226.54851066892775, 55.64318699399472, 45.927494520125066, 43.43115656747532, 60.76641220053568, 220.73885806688304, 48.29892503912619, 48.54753774772433, 76.9338153094445
Document54, 83.58793776501851, 95.44352727109091, 91.20793467860672, 139.6804952996836, 91.48741630371134, 96.89598777731364, 226.42113422076804, 95.62551461210272, 90.21623846094458, 88.31474916441509, 98.60117535238267, 234.20850602174247, 91.4462743313311, 88.491007083627, 109.3089514505268
Document55, 141.337824259126, 148.08145189939924, 145.7039609655481, 179.71361141312838, 145.93930961837535, 149.38931420051682, 221.63320877997143, 147.48621837418133, 145.14580404545438, 144.10582852381575, 150.50091870427485, 257.514279175366, 145.4909772451442, 143.29625864922923, 157.38107858929737
Document52, 191.10512346452265, 196.73465938647917, 194.9573513637981, 207.28795588384867, 195.04471231335052, 197.1350589695618, 278.99833229367533, 196.95329262242328, 194.54808836021323, 193.44990451941968, 198.19204632905507, 287.7252158559225, 194.8160319355212, 192.88359961454069, 202.64039755954315
Document53, 44.3355152069653, 60.25709549552782, 53.29482158659204, 124.93071738340397, 53.77172120676696, 62.53225653173724, 221.2848536897401, 60.54493954443374, 51.57926270946211, 49.36953462960877, 65.14324554764676, 222.2050290892322, 53.70169223302668, 51.03624304319524, 80.43567322291337
Document50, 47.01406082326891, 54.1337527065778, 52.17146235052139, 126.20515331250739, 52.03432611505142, 61.577646778650035, 227.15154738495562, 59.44080691541122, 50.41769349639967, 48.154692662183336, 64.2274545371852, 217.64008758523826, 52.405382586260565, 52.81545688496405, 79.69580291752192
Document29, 24.064351311149192, 42.95069330743802, 33.093817820487324, 119.5967307909005, 33.856473111167375, 46.12644939552258, 224.08977823694516, 43.82410837002929, 30.253646253644092, 22.486539503687492, 49.9850498696353, 217.86917950661353, 33.56491150214127, 34.10002610132776, 68.60037919181731
Document27, 29.410714695844597, 46.55222075506915, 37.101613275142185, 120.72952306531829, 37.783458036683214, 49.46185203389101, 224.71661629698383, 46.92420914741843, 34.59208061570213, 25.79895674805268, 52.72413242674108, 218.88642409299408, 37.68372922578455, 38.001851399554695, 70.75372235080522
Document69, 57.22197158732916, 67.16174227185483, 61.456320385063165, 130.03997231684633, 61.988608011756284, 69.72426140625586, 229.42951301546915, 67.94762119556539, 58.65463400468273, 57.82884036682972, 67.35485385859519, 223.71614881907578, 61.92787151507486, 44.52314470232802, 76.99955509562551
Document28, 41.86160710063713, 55.41078990064647, 47.74700082521515, 124.55953143391541, 48.27873322069141, 57.876775884696755, 226.71745415858646, 55.72367346375827, 45.82421217553144, 33.748216831667456, 60.68838867804466, 220.94006660722033, 48.200724357079295, 48.449840969591676, 76.87220308199656
Document67, 41.54287882228741, 55.02662900043559, 47.300637940107066, 124.34885994957816, 47.837332107180586, 57.50909013838955, 226.62386962076337, 55.16047245994221, 44.54259191789179, 42.829467556094585, 57.7445439406506, 220.84403386585055, 47.75860226477673, 31.461490948839696, 70.31496298263504
Document68, 41.54287882228741, 55.02662900043559, 47.300637940107066, 124.34885994957816, 47.837332107180586, 57.50909013838955, 226.62386962076337, 55.16047245994221, 44.54259191789179, 42.829467556094585, 57.7445439406506, 220.84403386585055, 47.75860226477673, 31.461490948839696, 70.31496298263504
Document65, 89.29752699955539, 96.21004048761624, 92.11725081076919, 147.19920900325226, 91.63229573856133, 97.75240659921619, 240.01378258192136, 96.04573536570483, 89.57991472523663, 89.42266894038981, 95.78294907110488, 233.52195996315862, 92.10230708385659, 81.61693703646951, 73.2192256270539
Document66, 31.023687919334844, 47.39495323019009, 38.39282199596849, 121.22221109820843, 39.05212893563828, 50.43762365356285, 224.93340506283582, 47.95164728459892, 34.58666693794165, 32.7264682239252, 52.875027749205394, 218.92297295593397, 38.955648134232916, 31.82497948096701, 69.5108105749991
Document63, 134.0329274725906, 138.18412997562552, 135.92779412456665, 177.52036228261036, 136.1154848250638, 139.80811963035222, 259.99498677458814, 138.77023063774274, 134.4396384237292, 134.32328601204281, 138.80668736162133, 254.26367142883896, 135.98511789581707, 112.59494163126097, 135.24255489390177
Document64, 48.95345574227085, 60.815786991691496, 53.92569329928277, 125.22691407472298, 54.39706234163666, 63.07079749624725, 228.0986811232278, 61.10099912686183, 51.52351446699903, 50.049908485488494, 45.3606359561742, 221.66427293130866, 54.3278394430733, 48.98380666831108, 75.72736033472827
Document61, 39.43983867371127, 55.77063199059448, 48.62431329932168, 122.95663232582888, 49.146554685167764, 58.60263597172835, 226.90383816978118, 56.09117790522955, 46.307237165301025, 43.3319872434204, 61.38100908558699, 220.47872877011523, 49.06992545923247, 49.31465143348595, 77.42017413250383
Document62, 35.40983483066307, 55.57089320760805, 47.372978896281666, 124.3670109616697, 48.54556677223732, 58.09954525338797, 226.63208178250426, 55.831298243122134, 46.10525342464984, 43.61908987179375, 60.900874313760724, 220.83158645652676, 48.467987377135834, 48.71573731169206, 77.0400647619327
Document51, 40.80829528132818, 49.41950624408598, 46.71063567341844, 124.05312152940786, 47.25403134766838, 57.02480674249716, 226.50146007777187, 54.838263844757996, 44.74333267336999, 42.176965592753284, 59.87643875139163, 220.11061991604376, 46.806195787509445, 47.42883603031451, 76.23282104114644
Document49, 42.56509557011332, 54.86925019154614, 48.20090175080464, 124.73422831293817, 48.72768128263766, 58.251798500947935, 226.81348033557964, 56.11308783236921, 46.29696818686672, 43.82168266039296, 61.046141254996975, 217.51569305646936, 48.453994363841595, 48.89721803708621, 77.15495090055691
Document106, 30.67928630198956, 47.487232290006325, 38.268233313736026, 120.99302178320265, 38.929650326533, 50.34285232243855, 220.56661326322634, 31.28933237820541, 35.84048011201252, 32.580218270478184, 53.55149030128722, 219.05814048109931, 38.765337888417754, 38.568493389286196, 71.0596735076964
Document107, 44.2698415876997, 57.041819699378046, 49.71275935710936, 124.76523252156638, 49.788065983715725, 59.508852634731454, 220.70876667179115, 33.30349730083447, 47.86899598490543, 45.47935118815273, 62.246790081354284, 220.58785959075448, 50.14870071738558, 50.3881875549567, 77.91806355332926
Document89, 56.94626318695632, 63.08705366382285, 61.273293200675425, 130.30799268272594, 61.03491935700141, 68.48929613246125, 229.94661204723934, 67.67398433776754, 59.56319998853752, 57.89153134313688, 71.18622714975776, 219.20546616794087, 40.10590400292689, 61.667972968596324, 85.67050821444805
Document108, 109.49602557985818, 115.05969485499669, 111.81056527044555, 160.3944533716983, 112.10566326487584, 116.40026525118634, 233.4455147084739, 78.92746962660799, 111.07070755231176, 110.06194930158017, 117.9827282910531, 241.94028348027095, 112.07209056321818, 111.70022555579854, 126.3365645225498
Document109, 28.799693518132, 46.133566979530016, 36.676283700952546, 115.5782227943596, 36.96642322203376, 49.14361489671958, 224.64678434925443, 46.58864113284723, 34.13549647826711, 30.694669369618907, 52.425701889884884, 218.42812314731754, 37.18759627322128, 37.58671026158564, 70.53161918593237
Document87, 95.16426292193908, 99.13205279997698, 97.72935347788027, 150.438671884321, 98.101291797378, 102.73927211928897, 242.12467469530228, 101.971344774967, 96.91690147970958, 95.6003233983062, 104.7669217418219, 229.05230701953704, 75.41535204528482, 98.18561229069327, 114.6998145061987
Document102, 39.98002027938995, 53.85648651600617, 45.934100516264294, 123.44766021946758, 46.48657423202818, 56.39048403093018, 223.86931344495858, 35.36591757213088, 43.93203755738288, 41.31530626578647, 59.27264143576355, 220.42194864861904, 46.405552803326415, 46.664253903967015, 75.75949517463073
Document88, 42.04926116183664, 54.958409583854746, 47.47146279292229, 124.55914545382706, 48.2777373801401, 57.87594519278716, 226.71724209971734, 55.72281067432477, 45.823162992739924, 43.3208134105495, 60.6875964715073, 217.29554809200334, 38.26601284688694, 48.448848646070125, 76.87157765930662
Document103, 45.22272274674566, 57.726658521002506, 50.563170601999104, 125.00939673868233, 51.06558738444571, 60.22108700722021, 221.39701489276354, 28.66858298527856, 48.751580026004234, 46.166840508301554, 62.92804346125175, 221.1266467009111, 50.9918421129391, 51.22738743584818, 78.27392332351704
Document85, 72.12169824435905, 77.72710981104696, 75.62681980865705, 137.64146312690994, 75.43381732108492, 81.71749242556255, 234.18036597186952, 80.89973776758211, 74.24805861158703, 72.91384515967147, 83.85987330381589, 224.40434731199633, 56.47829126147868, 75.94694401205798, 96.45950130721678
Document104, 44.57160825075533, 57.06107411356101, 49.98167494949164, 125.30880486537994, 50.48987843467476, 59.733683376809765, 224.1583575890555, 43.41233131459493, 48.14821039728962, 45.610679729830665, 62.4617664118696, 221.02468779335692, 50.415291048457554, 50.256643191455225, 77.52589158839518
Document86, 49.178172150006105, 59.50092487900922, 54.12977170387361, 126.9346433019377, 54.59937891867517, 63.24537361513327, 228.14701426286766, 61.2811870087871, 52.21455593337394, 49.956451853609046, 65.82808380355453, 217.89577659166946, 35.64768787046631, 54.750736861608594, 80.5624432219163
Document105, 421.817061355314, 420.5131841765393, 422.3055058093122, 436.59671447703886, 422.18092877182016, 423.23516219876, 221.63320877997143, 414.6150980134456, 422.0816010434862, 421.9421666331662, 424.1063573395007, 464.8982042951683, 422.37710958876215, 422.43955216280136, 425.95695715107723
Document83, 18.79156630001776, 40.263109449525196, 29.405144663915568, 118.70942819514111, 30.260907559050462, 43.55583874301933, 223.57479836746688, 41.109782645962376, 26.167630125994037, 21.37728716220766, 47.62317676552169, 217.2336051555819, 25.818413843038837, 30.533154682761356, 66.89898190579076
Document84, 45.46034721242658, 56.390483341222186, 50.83817153866846, 125.48365445813047, 51.337897103277164, 60.147362318604046, 227.388538888271, 58.394103999355444, 49.03674152204759, 46.161401800929, 63.1492210397674, 217.0807482221553, 31.175589114375924, 51.49884161387232, 78.82943107920865
Document81, 57.71460803829871, 67.59866167852674, 61.98802747073254, 130.68211940791952, 62.39852196409693, 46.77096347533157, 229.18988837140094, 68.32179188373765, 57.929230259339725, 58.64749347849194, 72.4280331242442, 222.773302024807, 62.338184850509826, 62.53100472475971, 86.44116535880876
Document100, 48.61131716180399, 56.878377419130516, 53.40627103684221, 126.10155481854193, 54.12420838133916, 61.88207344895122, 228.0337647622884, 60.85820927210632, 51.946629082357774, 49.65892412383636, 65.43450444413368, 212.08978236503464, 44.59140727676148, 54.27689141329536, 80.43900120643862
Document82, 88.88028480754532, 95.50185627595978, 91.55440291329829, 146.62373638677008, 91.99078535244608, 67.85243167329241, 239.85885959979856, 95.8619936243439, 88.97835495658038, 89.44957761741533, 99.06840580478993, 231.6984353195815, 91.6282631430771, 92.08070155219194, 109.60238002761699
Document101, 108.40326721810361, 113.84501609029058, 110.80280364733812, 159.32755274335648, 110.82568635583925, 115.2570515000899, 227.06995573194428, 81.06857552523358, 110.07590780680498, 109.05794829990461, 117.04668973670944, 241.93630273582733, 111.08625876557029, 111.05943301637444, 125.25197629412156
Document80, 93.43540307180623, 99.0011609205083, 96.02963674857176, 149.37865100741288, 96.39903583273193, 70.53448979928037, 241.37276406193783, 100.22780361540178, 89.85487377959623, 93.95216542351092, 103.17469916807636, 233.02470985108855, 96.03928521037648, 96.4848439811371, 112.54800980989476
Document117, 666.1007710038092, 666.8216728983089, 666.7817247826591, 589.260047706734, 666.4990563691662, 667.7049878598774, 699.3548178753041, 667.4629193461948, 666.8410152048017, 665.6936960746879, 666.606582994218, 689.598522535266, 666.8076154294882, 666.6182788220798, 669.3221016297529
Document118, 39.86493650531363, 53.8069034075471, 45.87595562708881, 109.40494903380292, 46.429121231078845, 56.34313093628132, 226.33080046040195, 54.12905875027837, 43.642441001593376, 40.83138188063797, 59.227592701653364, 219.31074577912793, 46.243326465385, 46.607019931274834, 75.23919104193274
Document78, 23.94831502334898, 43.30867015697763, 32.940269597491174, 119.66771554763159, 33.70639931447731, 44.12655802397098, 224.06715353550385, 43.70827218785785, 22.442981782649195, 26.116552275384, 49.8835222662727, 218.21961026854405, 33.59456952990236, 33.95102889944621, 68.66309693009796
Document119, 31.674903360234268, 48.014775030072805, 34.704684921877536, 121.45015378669343, 39.571442545977696, 50.840772718186926, 225.02414760182003, 48.37551827185406, 36.53657626657221, 33.344445012257786, 54.01984361428994, 219.01582848064774, 39.38488323979217, 39.780021037622, 71.724462984777
Document79, 21.1314455019367, 41.81694760871055, 30.952827943487815, 119.13596577412139, 31.766925430245138, 43.86451855594744, 223.78361309543382, 42.230667224087604, 23.853988467733444, 23.322853579567305, 48.594053033611864, 217.77268888653853, 31.50996612106875, 32.02637288040576, 67.21869257037191
Document76, 56.34633115641251, 66.96812152026227, 60.77951752311079, 128.7863539378574, 61.19811879407509, 64.46902025490193, 229.81552968128545, 67.22723738808995, 42.762720217390296, 56.765603070102294, 71.39645777541386, 223.95842481488174, 61.136596986470984, 61.33319454029572, 85.57867298117422
Document113, 39.20821751978397, 53.286052953723406, 45.26393586263278, 117.60214885259853, 45.82448999572313, 55.8459397698781, 226.2075414793331, 53.48669027819902, 43.230848054156446, 40.56891459447735, 58.75481531169045, 220.24971228433446, 45.47906128634623, 45.5673813587432, 75.35504899244087
Document77, 87.49669769468198, 94.64560859217342, 90.37262680796881, 146.10023532095514, 90.65468366148546, 91.6814828049788, 238.66919337175528, 94.82912723770521, 68.28921734539362, 87.89881244325089, 96.88674128848085, 233.80284745319065, 90.34643463395534, 88.19800307579762, 104.77289968304078
Document114, 53.85651553788155, 63.98223252563031, 58.41287387708223, 124.41544000886839, 57.67995489455842, 66.94780753381126, 229.20098552782787, 65.0954340263, 56.85196714525315, 54.85505242160816, 67.3012655222358, 222.96514426059363, 58.78433103577821, 58.65822590385142, 81.87574533959175
Document74, 40.19271859466475, 53.43747541727073, 46.03798629489741, 122.85072923471836, 46.69654876534027, 56.008280652254385, 226.3858114046679, 54.14246999879554, 43.537481531898194, 41.49498218714996, 59.43746382153707, 218.25475174496975, 46.042875800029044, 46.555615572173465, 75.34755437356326
Document115, 507.44594192037965, 508.42370221396106, 508.02401900089154, 462.55511371946653, 508.15092064677424, 508.92622069801706, 553.0281008403664, 508.8601394961896, 507.5079975469758, 507.12848340496305, 509.3412867845172, 544.6048229839928, 508.159856693667, 507.99975990797486, 511.50335006856267
Document75, 31.337362546860092, 47.79277570618463, 38.64673155767753, 121.3625586551497, 39.30177926866395, 47.99685706063941, 224.97688279563044, 48.155182032504555, 25.867483878366528, 32.85495094328957, 53.82261878267827, 218.84432638649, 39.09437641583411, 39.51178130971595, 71.09039972642016
Document116, 957.4986789777372, 957.0629242391866, 957.7958295585494, 858.933234497525, 957.5331213789345, 958.4038790648805, 979.7724651568832, 957.9673695572976, 957.6428988538476, 957.0209410947381, 957.2835657071537, 955.3435805006203, 957.6257481093293, 957.6140598409352, 958.8921310117872
Document72, 42.936719231690255, 55.30644832862352, 48.52938725224994, 118.69959172035296, 48.41346428102131, 58.52389705140251, 226.88351495740383, 56.395506235615095, 46.638865346231015, 44.18273835647019, 60.1619420404985, 215.97773963217332, 48.746463896742924, 48.8161182774173, 77.36059039301254
Document73, 66.98374900079531, 76.08509544260212, 70.69909616748566, 129.6643017059137, 71.05928646201693, 77.89934080532204, 232.63574560081486, 76.31326159581869, 69.41501662179742, 67.7891963405442, 79.57507987221426, 225.45742453616262, 70.84688936695547, 71.03607314798009, 92.8866067728605
Document110, 28.799693518132, 46.133566979530016, 36.676283700952546, 115.5782227943596, 36.96642322203376, 49.14361489671958, 224.64678434925443, 46.58864113284723, 34.13549647826711, 30.694669369618907, 52.425701889884884, 218.42812314731754, 37.18759627322128, 37.58671026158564, 70.53161918593237
Document70, 76.77655885018753, 84.66780202566953, 80.03861291635523, 139.08486452069644, 80.3569508578178, 86.13872440386578, 235.50031313929432, 84.30911423799589, 77.65664634783738, 77.43488811472477, 85.55491082743495, 229.37320990062196, 80.16405956800844, 72.82804016742632, 65.30827387235132
Document111, 97.86211102218493, 104.18890552572408, 99.88191091409401, 120.34876503505824, 100.69554278123677, 105.3921820286133, 243.20444441737084, 104.27768405008679, 99.54202467360868, 98.41516795704693, 106.95668190383101, 235.01243720656484, 100.55076051900706, 100.70380434720201, 116.89195335314339
Document71, 49.58261056927516, 61.185415788777426, 54.49747553384684, 122.10303724905305, 54.96394120833976, 62.745075768502524, 227.96366439734246, 61.606221569373126, 52.820991786100215, 50.66544958015963, 65.47089165148904, 220.24934051239813, 54.895433146175975, 54.888741566468504, 81.23751817010944
Document112, 55.06943003385885, 65.92657250947208, 59.62997076333509, 122.76986216735617, 60.05658504134073, 68.01234088193493, 229.51418549968506, 66.18976589872986, 57.58252166641325, 55.222303961287935, 69.80111909786963, 222.41948049432088, 59.993892639003164, 59.98776979038752, 84.76610721339527
Document25, 11.498823272429359, 42.778821841136136, 32.240472212813245, 119.45260237267806, 33.02284121781131, 45.92813024181916, 223.96534549088804, 43.18332716451628, 29.317748586994387, 25.228178493554505, 49.42420946296972, 218.03494509895415, 32.90868865891233, 33.272496910824295, 68.33013659712536
Document26, 22.242530505302668, 45.60596188984099, 35.90716098896075, 120.40925899866984, 36.611257884409525, 48.572310108656204, 224.5224980767736, 45.985605430173564, 33.307755012792036, 29.771415013139826, 51.890544830647784, 218.60721270371184, 36.508327146435875, 36.8366015324809, 70.13475407502169
Document23, 21.415582015395557, 48.62406948385906, 39.670147259125045, 121.69232254663451, 40.30856704414411, 51.41658956567411, 225.15494335214655, 48.98032543841586, 37.333670021385444, 34.21598347495116, 54.56212070745591, 219.33640265163584, 40.21510069992003, 40.51335070981289, 72.13376534215647
Document24, 24.00480081593812, 52.22420518683571, 44.18253161454177, 123.18391008640096, 44.756631837768786, 54.97309522734102, 225.99363714984906, 52.36848275332492, 42.09724971509435, 39.3587225588871, 57.92581922083024, 220.19725939363968, 44.67247296282159, 44.94115154338632, 74.71047864086142
Document21, 25.56586559211937, 52.04302304419426, 43.793797482840475, 123.06283173241724, 44.37292746213213, 54.661154369189504, 225.91795995519192, 52.376028815293985, 41.68907568743966, 38.92184013591225, 57.629863183096035, 220.0004819980317, 44.28803945437286, 44.55903612224658, 74.48124741735111
Document22, 21.603837394513103, 48.157856627807654, 39.09730943906485, 121.50679153284995, 39.744931739349916, 50.975922790846184, 225.05472120735803, 48.51753602427117, 36.724405224305784, 33.550149730984124, 54.14705936529068, 219.2335205892882, 39.650136773005364, 39.952604515220536, 71.82032528644392
Document20, 22.650890907407128, 50.654265808975694, 42.13401351682361, 122.51765537370254, 42.73564190026248, 53.34060549000354, 225.60209003327859, 50.99634096215469, 39.9419257014594, 37.04440627994111, 56.37889257133558, 219.79538675694658, 42.64749507040146, 42.92884924164059, 73.51758030507058
Document120, 29.943257321931025, 46.619404237559515, 37.52516792427735, 121.01007813805707, 30.70625001043504, 49.7803508098279, 224.786935029803, 47.25981299410399, 35.04597782128845, 31.426579289143977, 53.023038957414876, 218.9586152046662, 38.10081322608818, 38.415481643744144, 70.48129264222206
Document121, 25.71737716407502, 44.17942678242585, 34.24796427376562, 119.97864097737389, 30.57047377547942, 46.820618365416934, 224.26312891165324, 44.70206654495509, 31.511988045855734, 27.74772059998064, 50.756551197175014, 218.37498867193437, 34.87774071870441, 35.22121603625797, 69.29994643413336
Document122, 45.102407870047784, 57.76111420310788, 50.45559200300783, 125.53051335307275, 50.95906943779078, 60.13078964539139, 227.3033099114961, 58.061333612538164, 48.639994840450136, 41.11646623284252, 62.84163585480815, 221.2771485549072, 50.238569593008016, 51.12120662259076, 78.58324429069224
Document18, 17.4086398952051, 45.8789746629027, 36.25328628564291, 120.62172917738432, 36.95078835560046, 48.82874015897917, 224.5781126887846, 45.91886939534363, 33.68060421390644, 30.18797290488792, 52.13065507974274, 218.50339720657786, 36.84880604921721, 37.1740738779652, 70.3125898071278
Document19, 31.530069690379992, 55.52275788729331, 47.87689519800237, 124.12324172111859, 48.407200780380784, 57.98398220892406, 226.74484564405904, 55.55572782205576, 45.95954120207827, 43.46504383292357, 60.790636831134, 220.80972979327123, 48.32939927771235, 48.57785602490224, 76.95295064308533
Document16, 23.34853623547792, 51.05106318535732, 42.61022767769326, 122.68224111899131, 43.20522533602217, 53.71756325215411, 225.69151387478556, 51.39049716861395, 40.44395920838963, 37.58516255575226, 56.73566722335412, 219.88717208455958, 43.118038493058776, 43.396342068433455, 73.79153760168901
Document17, 13.985810358144306, 45.35269834108736, 35.58493638054148, 120.4225414133112, 36.295284690973, 48.33459212832467, 224.47119109042666, 45.73444428108479, 32.960127895871594, 29.381978129537966, 51.66809585945187, 218.63445437946655, 36.191455316845534, 36.52257793999233, 69.97033097023203
